"","sub","age","seq_cat","onset","offset","duration","syllable_total","tier"
"1766",71,"10 months","individual syllable",636.675,637.045,0.370000000000005,1,"infant vocs"
"1767",71,"10 months","individual syllable",677.78,677.95,0.170000000000073,1,"infant vocs"
"1768",71,"10 months","individual syllable",729.58,729.94,0.360000000000014,1,"infant vocs"
"1769",71,"10 months","individual syllable",777.105,777.525,0.419999999999959,1,"infant vocs"
"1770",71,"10 months","individual syllable",784.095,784.715,0.620000000000005,1,"infant vocs"
"1771",71,"10 months","individual syllable",792.595,792.875,0.279999999999973,1,"infant vocs"
"1772",71,"10 months","individual syllable",798.575,799.155,0.579999999999927,1,"infant vocs"
"1773",71,"10 months","individual syllable",828.185,829.125,0.940000000000055,1,"infant vocs"
"1774",71,"10 months","individual syllable",830.865,831.045,0.17999999999995,1,"infant vocs"
"1775",71,"10 months","individual syllable",833.395,833.625,0.230000000000018,1,"infant vocs"
"1776",71,"10 months","individual syllable",852.91,853.68,0.769999999999982,1,"infant vocs"
"1777",71,"10 months","individual syllable",865.315,865.455,0.139999999999986,1,"infant vocs"
"1778",71,"10 months","individual syllable",875.285,875.875,0.590000000000032,1,"infant vocs"
"1779",71,"10 months","individual syllable",926.44,926.59,0.149999999999977,1,"infant vocs"
"1780",71,"10 months","individual syllable",927.745,928.265,0.519999999999982,1,"infant vocs"
"1781",71,"10 months","individual syllable",943.845,944.025,0.17999999999995,1,"infant vocs"
"1782",71,"10 months","individual syllable",1004.375,1004.565,0.190000000000055,1,"infant vocs"
"1783",71,"10 months","individual syllable",1107.18,1107.4,0.220000000000027,1,"infant vocs"
"1784",71,"10 months","individual syllable",1118.43,1118.72,0.289999999999964,1,"infant vocs"
"1785",71,"10 months","individual syllable",1123.465,1123.645,0.180000000000064,1,"infant vocs"
"1786",71,"10 months","individual syllable",1142.425,1142.605,0.180000000000064,1,"infant vocs"
"1787",71,"10 months","individual syllable",1145.595,1145.685,0.0899999999999181,1,"infant vocs"
"1788",71,"10 months","individual syllable",1149.19,1150.16,0.970000000000027,1,"infant vocs"
"1789",71,"10 months","individual syllable",1151.725,1151.915,0.190000000000055,1,"infant vocs"
"1790",71,"10 months","individual syllable",1188.309,1188.38,0.0710000000001401,1,"infant vocs"
"1791",71,"10 months","individual syllable",1197.36,1197.435,0.0750000000000455,1,"infant vocs"
"1792",71,"10 months","individual syllable",1198.802,1198.997,0.195000000000164,1,"infant vocs"
"1793",71,"10 months","individual syllable",1202.402,1202.517,0.115000000000009,1,"infant vocs"
"1794",71,"10 months","individual syllable",1214.999,1215.462,0.462999999999965,1,"infant vocs"
"1795",71,"10 months","individual syllable",1245.743,1245.825,0.0820000000001073,1,"infant vocs"
"1796",71,"10 months","individual syllable",1281.098,1281.561,0.462999999999965,1,"infant vocs"
"1797",71,"10 months","individual syllable",1287.711,1287.878,0.166999999999916,1,"infant vocs"
"1798",71,"10 months","individual syllable",1291.868,1292.905,1.03700000000003,1,"infant vocs"
"1799",71,"10 months","individual syllable",1296.911,1297.503,0.591999999999871,1,"infant vocs"
"1800",71,"10 months","individual syllable",1313.798,1314.78,0.981999999999971,1,"infant vocs"
"1801",71,"10 months","individual syllable",1419.884,1419.987,0.103000000000065,1,"infant vocs"
"1802",71,"10 months","individual syllable",1481.099,1481.256,0.157000000000153,1,"infant vocs"
"1803",72,"10 months","individual syllable",649.394,649.631,0.236999999999966,1,"infant vocs"
"1804",72,"10 months","individual syllable",651.149,653.237,2.08799999999997,1,"infant vocs"
"1805",72,"10 months","individual syllable",688.679,689.192,0.513000000000034,1,"infant vocs"
"1806",72,"10 months","individual syllable",723.212,723.512,0.299999999999955,1,"infant vocs"
"1807",72,"10 months","individual syllable",820.338,821.638,1.30000000000007,1,"infant vocs"
"1808",72,"10 months","individual syllable",837.766,838.2,0.434000000000083,1,"infant vocs"
"1809",72,"10 months","individual syllable",936.86,937.393,0.533000000000015,1,"infant vocs"
"1810",72,"10 months","individual syllable",1011.526,1012.026,0.5,1,"infant vocs"
"1811",72,"10 months","individual syllable",1056.558,1057.358,0.799999999999955,1,"infant vocs"
"1812",72,"10 months","individual syllable",1081.581,1081.998,0.417000000000144,1,"infant vocs"
"1813",72,"10 months","individual syllable",1224.021,1224.421,0.400000000000091,1,"infant vocs"
"1814",72,"10 months","individual syllable",1237.551,1237.967,0.416000000000167,1,"infant vocs"
"1815",72,"10 months","individual syllable",1239.307,1240.873,1.56600000000003,1,"infant vocs"
"1816",72,"10 months","individual syllable",1261.289,1261.656,0.366999999999962,1,"infant vocs"
"1817",72,"10 months","individual syllable",1276.158,1277.892,1.73400000000015,1,"infant vocs"
"1818",72,"10 months","individual syllable",1284.794,1285.344,0.549999999999955,1,"infant vocs"
"1819",72,"10 months","individual syllable",1354.381,1354.814,0.432999999999993,1,"infant vocs"
"1820",72,"10 months","individual syllable",1393.673,1394.373,0.700000000000045,1,"infant vocs"
"1821",72,"10 months","individual syllable",1465.963,1466.629,0.66599999999994,1,"infant vocs"
"1822",72,"10 months","individual syllable",1469.619,1470.102,0.483000000000175,1,"infant vocs"
"1823",72,"10 months","individual syllable",1478.86,1480.266,1.40600000000018,1,"infant vocs"
"1824",74,"10 months","individual syllable",601.77,601.95,0.180000000000064,1,"infant vocs"
"1825",74,"10 months","individual syllable",602.97,603.12,0.149999999999977,1,"infant vocs"
"1826",74,"10 months","individual syllable",626.4,626.57,0.170000000000073,1,"infant vocs"
"1827",74,"10 months","individual syllable",646.675,647.025,0.350000000000023,1,"infant vocs"
"1828",74,"10 months","individual syllable",663.74,664.28,0.539999999999964,1,"infant vocs"
"1829",74,"10 months","individual syllable",670.24,670.38,0.139999999999986,1,"infant vocs"
"1830",74,"10 months","individual syllable",672.94,673.09,0.149999999999977,1,"infant vocs"
"1831",74,"10 months","individual syllable",690.055,690.465,0.410000000000082,1,"infant vocs"
"1832",74,"10 months","individual syllable",740.973,741.533,0.560000000000059,1,"infant vocs"
"1833",74,"10 months","individual syllable",751.922,751.993,0.0710000000000264,1,"infant vocs"
"1834",74,"10 months","individual syllable",759.591,759.946,0.355000000000018,1,"infant vocs"
"1835",74,"10 months","individual syllable",763.255,763.487,0.231999999999971,1,"infant vocs"
"1836",74,"10 months","individual syllable",764.994,766.255,1.26099999999997,1,"infant vocs"
"1837",74,"10 months","individual syllable",865.93,866,0.07000000000005,1,"infant vocs"
"1838",74,"10 months","individual syllable",867.081,867.155,0.0739999999999554,1,"infant vocs"
"1839",74,"10 months","individual syllable",868.506,868.849,0.343000000000075,1,"infant vocs"
"1840",74,"10 months","individual syllable",891.238,891.573,0.334999999999923,1,"infant vocs"
"1841",74,"10 months","individual syllable",920.741,921.202,0.461000000000013,1,"infant vocs"
"1842",74,"10 months","individual syllable",926.848,927.139,0.291000000000054,1,"infant vocs"
"1843",74,"10 months","individual syllable",931.029,931.22,0.191000000000031,1,"infant vocs"
"1844",74,"10 months","individual syllable",933.44,933.667,0.226999999999975,1,"infant vocs"
"1845",74,"10 months","individual syllable",936.927,937.184,0.256999999999948,1,"infant vocs"
"1846",74,"10 months","individual syllable",945.633,945.728,0.0949999999999136,1,"infant vocs"
"1847",74,"10 months","individual syllable",952.127,952.242,0.115000000000009,1,"infant vocs"
"1848",74,"10 months","individual syllable",955.648,955.904,0.255999999999972,1,"infant vocs"
"1849",74,"10 months","individual syllable",961.577,961.917,0.340000000000032,1,"infant vocs"
"1850",74,"10 months","individual syllable",1019.986,1021.146,1.15999999999997,1,"infant vocs"
"1851",74,"10 months","individual syllable",1032.699,1033.499,0.799999999999955,1,"infant vocs"
"1852",74,"10 months","individual syllable",1051.987,1052.407,0.419999999999845,1,"infant vocs"
"1853",74,"10 months","individual syllable",1079.237,1081.237,2,1,"infant vocs"
"1854",74,"10 months","individual syllable",1293.42,1294.06,0.639999999999873,1,"infant vocs"
"1855",74,"10 months","individual syllable",1297.86,1298.02,0.160000000000082,1,"infant vocs"
"1856",74,"10 months","individual syllable",1438.062,1438.442,0.380000000000109,1,"infant vocs"
"1857",74,"10 months","individual syllable",1466.81,1466.95,0.1400000000001,1,"infant vocs"
"1858",75,"10 months","individual syllable",668.09,669.33,1.24000000000001,1,"infant vocs"
"1859",75,"10 months","individual syllable",753.455,753.855,0.399999999999977,1,"infant vocs"
"1860",75,"10 months","individual syllable",770.745,771.025,0.279999999999973,1,"infant vocs"
"1861",75,"10 months","individual syllable",843.615,844.195,0.580000000000041,1,"infant vocs"
"1862",75,"10 months","individual syllable",847.445,847.775,0.329999999999927,1,"infant vocs"
"1863",75,"10 months","individual syllable",854.17,854.48,0.310000000000059,1,"infant vocs"
"1864",75,"10 months","individual syllable",873.305,873.775,0.470000000000027,1,"infant vocs"
"1865",75,"10 months","individual syllable",892.36,892.85,0.490000000000009,1,"infant vocs"
"1866",75,"10 months","individual syllable",897.695,898.715,1.01999999999998,1,"infant vocs"
"1867",75,"10 months","individual syllable",923.825,924.875,1.04999999999995,1,"infant vocs"
"1868",75,"10 months","individual syllable",970.44,970.81,0.369999999999891,1,"infant vocs"
"1869",75,"10 months","individual syllable",1018.335,1020.335,2,1,"infant vocs"
"1870",75,"10 months","individual syllable",1039.575,1040.135,0.559999999999945,1,"infant vocs"
"1871",75,"10 months","individual syllable",1135.855,1136.145,0.289999999999964,1,"infant vocs"
"1872",75,"10 months","individual syllable",1497.85,1498.92,1.07000000000016,1,"infant vocs"
"1873",76,"10 months","individual syllable",834.173,834.355,0.182000000000016,1,"infant vocs"
"1874",76,"10 months","individual syllable",919.484,919.559,0.0749999999999318,1,"infant vocs"
"1875",76,"10 months","individual syllable",924.944,925.054,0.110000000000014,1,"infant vocs"
"1876",76,"10 months","individual syllable",1059.845,1060.307,0.461999999999989,1,"infant vocs"
"1877",76,"10 months","individual syllable",1063.394,1064.058,0.663999999999987,1,"infant vocs"
"1878",76,"10 months","individual syllable",1081.219,1081.366,0.146999999999935,1,"infant vocs"
"1879",76,"10 months","individual syllable",1117.547,1118.456,0.908999999999878,1,"infant vocs"
"1880",76,"10 months","individual syllable",1227.74,1227.989,0.249000000000024,1,"infant vocs"
"1881",76,"10 months","individual syllable",1230.539,1231.345,0.80600000000004,1,"infant vocs"
"1882",76,"10 months","individual syllable",1347.828,1348.777,0.949000000000069,1,"infant vocs"
"1883",76,"10 months","individual syllable",1376.561,1376.767,0.206000000000131,1,"infant vocs"
"1884",76,"10 months","individual syllable",1388.657,1389.385,0.728000000000065,1,"infant vocs"
"1885",76,"10 months","individual syllable",1399.775,1400.463,0.687999999999874,1,"infant vocs"
"1886",76,"10 months","individual syllable",1402.76,1403.542,0.781999999999925,1,"infant vocs"
"1887",76,"10 months","individual syllable",1459.941,1461.198,1.25700000000006,1,"infant vocs"
"1888",76,"10 months","individual syllable",1485.58,1485.837,0.257000000000062,1,"infant vocs"
"1889",76,"10 months","individual syllable",1489.315,1489.553,0.238000000000056,1,"infant vocs"
"1890",85,"10 months","individual syllable",602.08,603.83,1.75,1,"infant vocs"
"1891",85,"10 months","individual syllable",632.6,634.711,2.11099999999999,1,"infant vocs"
"1892",85,"10 months","individual syllable",795.235,795.468,0.232999999999947,1,"infant vocs"
"1893",85,"10 months","individual syllable",850.347,851.07,0.72300000000007,1,"infant vocs"
"1894",85,"10 months","individual syllable",852.402,853.069,0.666999999999916,1,"infant vocs"
"1895",85,"10 months","individual syllable",879.844,881.255,1.41099999999994,1,"infant vocs"
"1896",85,"10 months","individual syllable",889.603,891.314,1.71100000000001,1,"infant vocs"
"1897",85,"10 months","individual syllable",958.684,960.04,1.35599999999999,1,"infant vocs"
"1898",85,"10 months","individual syllable",1011.08,1011.446,0.365999999999985,1,"infant vocs"
"1899",85,"10 months","individual syllable",1045.368,1045.646,0.27800000000002,1,"infant vocs"
"1900",85,"10 months","individual syllable",1101.39,1102.846,1.4559999999999,1,"infant vocs"
"1901",85,"10 months","individual syllable",1166.682,1166.96,0.27800000000002,1,"infant vocs"
"1902",85,"10 months","individual syllable",1180.775,1181.22,0.444999999999936,1,"infant vocs"
"1903",85,"10 months","individual syllable",1237.062,1237.574,0.512000000000171,1,"infant vocs"
"1904",85,"10 months","individual syllable",1255.661,1256.183,0.521999999999935,1,"infant vocs"
"1905",85,"10 months","individual syllable",1326.546,1327.534,0.988000000000056,1,"infant vocs"
"1906",85,"10 months","individual syllable",1337.679,1338.068,0.388999999999896,1,"infant vocs"
"1907",87,"10 months","individual syllable",680.02,680.45,0.430000000000064,1,"infant vocs"
"1908",87,"10 months","individual syllable",684.095,685.045,0.949999999999932,1,"infant vocs"
"1909",87,"10 months","individual syllable",771.07,771.24,0.169999999999959,1,"infant vocs"
"1910",87,"10 months","individual syllable",887.69,887.94,0.25,1,"infant vocs"
"1911",87,"10 months","individual syllable",1196.43,1196.64,0.210000000000036,1,"infant vocs"
"1912",87,"10 months","individual syllable",1376.575,1376.805,0.230000000000018,1,"infant vocs"
"1913",91,"10 months","individual syllable",635.02,635.2,0.180000000000064,1,"infant vocs"
"1914",91,"10 months","individual syllable",734.76,735.05,0.289999999999964,1,"infant vocs"
"1915",91,"10 months","individual syllable",764.635,764.975,0.340000000000032,1,"infant vocs"
"1916",91,"10 months","individual syllable",769.365,769.655,0.289999999999964,1,"infant vocs"
"1917",91,"10 months","individual syllable",823.545,824.225,0.680000000000064,1,"infant vocs"
"1918",91,"10 months","individual syllable",827.215,827.465,0.25,1,"infant vocs"
"1919",91,"10 months","individual syllable",842.9,843.11,0.210000000000036,1,"infant vocs"
"1920",91,"10 months","individual syllable",867.485,867.805,0.319999999999936,1,"infant vocs"
"1921",91,"10 months","individual syllable",869.155,869.76,0.605000000000018,1,"infant vocs"
"1922",91,"10 months","individual syllable",871.002,871.552,0.550000000000068,1,"infant vocs"
"1923",91,"10 months","individual syllable",905.047,905.257,0.209999999999923,1,"infant vocs"
"1924",91,"10 months","individual syllable",925.992,926.362,0.370000000000005,1,"infant vocs"
"1925",91,"10 months","individual syllable",945.467,945.697,0.230000000000018,1,"infant vocs"
"1926",91,"10 months","individual syllable",955.032,955.232,0.199999999999932,1,"infant vocs"
"1927",91,"10 months","individual syllable",968.152,968.522,0.370000000000005,1,"infant vocs"
"1928",91,"10 months","individual syllable",985.557,985.807,0.25,1,"infant vocs"
"1929",91,"10 months","individual syllable",1016.632,1016.842,0.210000000000036,1,"infant vocs"
"1930",91,"10 months","individual syllable",1053.977,1054.5,0.522999999999911,1,"infant vocs"
"1931",91,"10 months","individual syllable",1058.852,1060.292,1.43999999999983,1,"infant vocs"
"1932",91,"10 months","individual syllable",1081.537,1082.147,0.6099999999999,1,"infant vocs"
"1933",91,"10 months","individual syllable",1085.912,1086.882,0.970000000000027,1,"infant vocs"
"1934",91,"10 months","individual syllable",1157.727,1158.077,0.349999999999909,1,"infant vocs"
"1935",91,"10 months","individual syllable",1186.902,1187.462,0.559999999999945,1,"infant vocs"
"1936",91,"10 months","individual syllable",1218.512,1218.932,0.420000000000073,1,"infant vocs"
"1937",91,"10 months","individual syllable",1240.372,1240.922,0.549999999999955,1,"infant vocs"
"1938",91,"10 months","individual syllable",1258.867,1260.47,1.60300000000007,1,"infant vocs"
"1939",91,"10 months","individual syllable",1271.188,1272.038,0.849999999999909,1,"infant vocs"
"1940",91,"10 months","individual syllable",1330.228,1331.188,0.960000000000036,1,"infant vocs"
"1941",91,"10 months","individual syllable",1350.668,1351.178,0.510000000000218,1,"infant vocs"
"1942",91,"10 months","individual syllable",1373.148,1374.158,1.00999999999999,1,"infant vocs"
"1943",91,"10 months","individual syllable",1404.888,1405.338,0.450000000000045,1,"infant vocs"
"1944",94,"10 months","individual syllable",600.31,604,3.69000000000005,1,"infant vocs"
"1945",94,"10 months","individual syllable",616.91,618.18,1.26999999999998,1,"infant vocs"
"1946",94,"10 months","individual syllable",657.275,658.385,1.11000000000001,1,"infant vocs"
"1947",94,"10 months","individual syllable",659.55,661.51,1.96000000000004,1,"infant vocs"
"1948",94,"10 months","individual syllable",742.905,744.685,1.77999999999997,1,"infant vocs"
"1949",94,"10 months","individual syllable",782.735,783.475,0.740000000000009,1,"infant vocs"
"1950",94,"10 months","individual syllable",785.535,787.095,1.56000000000006,1,"infant vocs"
"1951",94,"10 months","individual syllable",791.845,792.345,0.5,1,"infant vocs"
"1952",94,"10 months","individual syllable",794.635,794.805,0.169999999999959,1,"infant vocs"
"1953",94,"10 months","individual syllable",797.69,798.11,0.419999999999959,1,"infant vocs"
"1954",94,"10 months","individual syllable",815.42,815.82,0.400000000000091,1,"infant vocs"
"1955",94,"10 months","individual syllable",843.9,844.66,0.759999999999991,1,"infant vocs"
"1956",94,"10 months","individual syllable",877.08,877.72,0.639999999999986,1,"infant vocs"
"1957",94,"10 months","individual syllable",1000.44,1000.89,0.449999999999932,1,"infant vocs"
"1958",94,"10 months","individual syllable",1068.585,1068.875,0.289999999999964,1,"infant vocs"
"1959",94,"10 months","individual syllable",1111.76,1112.07,0.309999999999945,1,"infant vocs"
"1960",94,"10 months","individual syllable",1148.245,1149.235,0.990000000000009,1,"infant vocs"
"1961",94,"10 months","individual syllable",1190.03,1190.27,0.240000000000009,1,"infant vocs"
"1962",94,"10 months","individual syllable",1260.26,1260.57,0.309999999999945,1,"infant vocs"
"1963",94,"10 months","individual syllable",1272.545,1272.855,0.309999999999945,1,"infant vocs"
"1964",94,"10 months","individual syllable",1305.96,1306.22,0.259999999999991,1,"infant vocs"
"1965",94,"10 months","individual syllable",1309.33,1309.72,0.3900000000001,1,"infant vocs"
"1966",94,"10 months","individual syllable",1395.03,1395.6,0.569999999999936,1,"infant vocs"
"1967",94,"10 months","individual syllable",1405.055,1405.385,0.329999999999927,1,"infant vocs"
"1968",94,"10 months","individual syllable",1425.13,1425.38,0.25,1,"infant vocs"
"1969",94,"10 months","individual syllable",1432.655,1433.075,0.420000000000073,1,"infant vocs"
"1970",94,"10 months","individual syllable",1462.185,1463.045,0.860000000000127,1,"infant vocs"
"1971",94,"10 months","individual syllable",1474.475,1474.935,0.460000000000036,1,"infant vocs"
"1972",96,"10 months","individual syllable",611.06,611.29,0.230000000000018,1,"infant vocs"
"1973",96,"10 months","individual syllable",622.725,622.925,0.199999999999932,1,"infant vocs"
"1974",96,"10 months","individual syllable",651.855,652.145,0.289999999999964,1,"infant vocs"
"1975",96,"10 months","individual syllable",665.315,665.565,0.25,1,"infant vocs"
"1976",96,"10 months","individual syllable",690.75,690.99,0.240000000000009,1,"infant vocs"
"1977",96,"10 months","individual syllable",729.12,729.85,0.730000000000018,1,"infant vocs"
"1978",96,"10 months","individual syllable",732.215,732.425,0.209999999999923,1,"infant vocs"
"1979",96,"10 months","individual syllable",734.71,735,0.289999999999964,1,"infant vocs"
"1980",96,"10 months","individual syllable",741.73,742.92,1.18999999999994,1,"infant vocs"
"1981",96,"10 months","individual syllable",747.49,748.005,0.514999999999986,1,"infant vocs"
"1982",96,"10 months","individual syllable",753.285,754.675,1.38999999999999,1,"infant vocs"
"1983",96,"10 months","individual syllable",758.18,758.42,0.240000000000009,1,"infant vocs"
"1984",96,"10 months","individual syllable",768.52,769.35,0.830000000000041,1,"infant vocs"
"1985",96,"10 months","individual syllable",802.77,803.25,0.480000000000018,1,"infant vocs"
"1986",96,"10 months","individual syllable",808.01,808.27,0.259999999999991,1,"infant vocs"
"1987",96,"10 months","individual syllable",823.46,823.74,0.279999999999973,1,"infant vocs"
"1988",96,"10 months","individual syllable",829.13,829.4,0.269999999999982,1,"infant vocs"
"1989",96,"10 months","individual syllable",833.335,833.675,0.339999999999918,1,"infant vocs"
"1990",96,"10 months","individual syllable",834.925,835.105,0.180000000000064,1,"infant vocs"
"1991",96,"10 months","individual syllable",885.015,885.175,0.159999999999968,1,"infant vocs"
"1992",96,"10 months","individual syllable",897.205,897.555,0.349999999999909,1,"infant vocs"
"1993",96,"10 months","individual syllable",919.28,919.86,0.580000000000041,1,"infant vocs"
"1994",96,"10 months","individual syllable",926.23,926.56,0.329999999999927,1,"infant vocs"
"1995",96,"10 months","individual syllable",945.095,945.375,0.279999999999973,1,"infant vocs"
"1996",96,"10 months","individual syllable",958.255,958.485,0.230000000000018,1,"infant vocs"
"1997",96,"10 months","individual syllable",1012.39,1012.7,0.310000000000059,1,"infant vocs"
"1998",96,"10 months","individual syllable",1013.745,1013.985,0.240000000000009,1,"infant vocs"
"1999",96,"10 months","individual syllable",1042.464,1042.67,0.206000000000131,1,"infant vocs"
"2000",96,"10 months","individual syllable",1091.589,1091.864,0.275000000000091,1,"infant vocs"
"2001",96,"10 months","individual syllable",1164.282,1164.572,0.289999999999964,1,"infant vocs"
"2002",96,"10 months","individual syllable",1177.931,1178.137,0.205999999999904,1,"infant vocs"
"2003",96,"10 months","individual syllable",1201.545,1201.744,0.198999999999842,1,"infant vocs"
"2004",96,"10 months","individual syllable",1292.941,1293.258,0.317000000000007,1,"infant vocs"
"2005",96,"10 months","individual syllable",1295.241,1295.694,0.452999999999975,1,"infant vocs"
"2006",96,"10 months","individual syllable",1333.816,1334.232,0.41599999999994,1,"infant vocs"
"2007",96,"10 months","individual syllable",1342.915,1343.256,0.341000000000122,1,"infant vocs"
"2008",96,"10 months","individual syllable",1346.149,1346.305,0.156000000000176,1,"infant vocs"
"2009",96,"10 months","individual syllable",1352.094,1352.373,0.278999999999996,1,"infant vocs"
"2010",96,"10 months","individual syllable",1355.792,1356.047,0.255000000000109,1,"infant vocs"
"2011",96,"10 months","individual syllable",1358.845,1359.329,0.483999999999924,1,"infant vocs"
"2012",96,"10 months","individual syllable",1367.938,1368.124,0.185999999999922,1,"infant vocs"
"2013",96,"10 months","individual syllable",1371.198,1371.509,0.310999999999922,1,"infant vocs"
"2014",96,"10 months","individual syllable",1379.922,1380.071,0.148999999999887,1,"infant vocs"
"2015",96,"10 months","individual syllable",1421.516,1421.857,0.340999999999894,1,"infant vocs"
"2016",96,"10 months","individual syllable",1441.013,1441.566,0.553000000000111,1,"infant vocs"
"2017",96,"10 months","individual syllable",1465.184,1466.06,0.875999999999976,1,"infant vocs"
"2018",96,"10 months","individual syllable",1476.839,1477.671,0.832000000000107,1,"infant vocs"
"2019",96,"10 months","individual syllable",1488.391,1488.558,0.166999999999916,1,"infant vocs"
"2020",97,"10 months","individual syllable",623.66,625.1,1.44000000000005,1,"infant vocs"
"2021",97,"10 months","individual syllable",668.48,669.03,0.549999999999955,1,"infant vocs"
"2022",97,"10 months","individual syllable",719.555,720.065,0.510000000000105,1,"infant vocs"
"2023",97,"10 months","individual syllable",725.21,726.19,0.980000000000018,1,"infant vocs"
"2024",97,"10 months","individual syllable",820.11,821.02,0.909999999999968,1,"infant vocs"
"2025",97,"10 months","individual syllable",871.67,872.41,0.740000000000009,1,"infant vocs"
"2026",97,"10 months","individual syllable",874.12,874.5,0.379999999999995,1,"infant vocs"
"2027",97,"10 months","individual syllable",877.36,878.14,0.779999999999973,1,"infant vocs"
"2028",97,"10 months","individual syllable",881.44,882.12,0.67999999999995,1,"infant vocs"
"2029",97,"10 months","individual syllable",936.23,936.53,0.299999999999955,1,"infant vocs"
"2030",97,"10 months","individual syllable",1016.405,1017.115,0.710000000000036,1,"infant vocs"
"2031",97,"10 months","individual syllable",1046.95,1047.63,0.680000000000064,1,"infant vocs"
"2032",97,"10 months","individual syllable",1083.64,1084.02,0.379999999999882,1,"infant vocs"
"2033",97,"10 months","individual syllable",1085.46,1086.04,0.579999999999927,1,"infant vocs"
"2034",97,"10 months","individual syllable",1158.9,1159.82,0.919999999999845,1,"infant vocs"
"2035",97,"10 months","individual syllable",1164.84,1165.03,0.190000000000055,1,"infant vocs"
"2036",97,"10 months","individual syllable",1401.695,1402.715,1.01999999999998,1,"infant vocs"
"2037",99,"10 months","individual syllable",616.68,617.21,0.530000000000086,1,"infant vocs"
"2038",99,"10 months","individual syllable",650.19,650.79,0.599999999999909,1,"infant vocs"
"2039",99,"10 months","individual syllable",678.395,678.905,0.509999999999991,1,"infant vocs"
"2040",99,"10 months","individual syllable",758.965,759.925,0.959999999999923,1,"infant vocs"
"2041",99,"10 months","individual syllable",779.09,779.55,0.459999999999923,1,"infant vocs"
"2042",99,"10 months","individual syllable",811.935,813.055,1.12,1,"infant vocs"
"2043",99,"10 months","individual syllable",838.69,839.54,0.849999999999909,1,"infant vocs"
"2044",99,"10 months","individual syllable",849.475,849.715,0.240000000000009,1,"infant vocs"
"2045",99,"10 months","individual syllable",902.45,903.27,0.819999999999936,1,"infant vocs"
"2046",99,"10 months","individual syllable",939.945,940.385,0.439999999999941,1,"infant vocs"
"2047",99,"10 months","individual syllable",950.17,950.57,0.400000000000091,1,"infant vocs"
"2048",99,"10 months","individual syllable",977.845,978.275,0.42999999999995,1,"infant vocs"
"2049",99,"10 months","individual syllable",981.735,981.985,0.25,1,"infant vocs"
"2050",99,"10 months","individual syllable",986.775,987.485,0.710000000000036,1,"infant vocs"
"2051",99,"10 months","individual syllable",1002.995,1003.405,0.409999999999968,1,"infant vocs"
"2052",99,"10 months","individual syllable",1005.075,1005.475,0.399999999999977,1,"infant vocs"
"2053",99,"10 months","individual syllable",1009.44,1011.05,1.6099999999999,1,"infant vocs"
"2054",99,"10 months","individual syllable",1038.31,1038.7,0.3900000000001,1,"infant vocs"
"2055",99,"10 months","individual syllable",1040.57,1040.98,0.410000000000082,1,"infant vocs"
"2056",99,"10 months","individual syllable",1060.1,1060.5,0.400000000000091,1,"infant vocs"
"2057",99,"10 months","individual syllable",1079.145,1079.415,0.269999999999982,1,"infant vocs"
"2058",99,"10 months","individual syllable",1102.975,1103.235,0.259999999999991,1,"infant vocs"
"2059",99,"10 months","individual syllable",1111.45,1111.87,0.419999999999845,1,"infant vocs"
"2060",99,"10 months","individual syllable",1153.425,1154.105,0.680000000000064,1,"infant vocs"
"2061",99,"10 months","individual syllable",1165.68,1166.14,0.460000000000036,1,"infant vocs"
"2062",99,"10 months","individual syllable",1182.845,1183.615,0.769999999999982,1,"infant vocs"
"2063",99,"10 months","individual syllable",1191.06,1191.74,0.680000000000064,1,"infant vocs"
"2064",99,"10 months","individual syllable",1214.34,1215.23,0.8900000000001,1,"infant vocs"
"2065",99,"10 months","individual syllable",1323.219,1323.629,0.409999999999854,1,"infant vocs"
"2066",99,"10 months","individual syllable",1346.079,1350.029,3.95000000000005,1,"infant vocs"
"2067",99,"10 months","individual syllable",1351.069,1352.829,1.75999999999999,1,"infant vocs"
"2068",99,"10 months","individual syllable",1367.344,1368.344,1,1,"infant vocs"
"2069",99,"10 months","individual syllable",1459.539,1460.059,0.519999999999982,1,"infant vocs"
"2070",99,"10 months","individual syllable",1491.384,1491.764,0.379999999999882,1,"infant vocs"
"2071",101,"10 months","individual syllable",605.81,606.95,1.1400000000001,1,"infant vocs"
"2072",101,"10 months","individual syllable",622.17,623.28,1.11000000000001,1,"infant vocs"
"2073",101,"10 months","individual syllable",698.175,698.625,0.450000000000045,1,"infant vocs"
"2074",101,"10 months","individual syllable",706.4,707.99,1.59000000000003,1,"infant vocs"
"2075",101,"10 months","individual syllable",732.685,733.295,0.610000000000014,1,"infant vocs"
"2076",101,"10 months","individual syllable",748.58,749.16,0.579999999999927,1,"infant vocs"
"2077",101,"10 months","individual syllable",842.55,843,0.450000000000045,1,"infant vocs"
"2078",101,"10 months","individual syllable",858.555,858.895,0.340000000000032,1,"infant vocs"
"2079",101,"10 months","individual syllable",860.015,860.455,0.440000000000055,1,"infant vocs"
"2080",101,"10 months","individual syllable",863.245,863.635,0.389999999999986,1,"infant vocs"
"2081",101,"10 months","individual syllable",886.21,887.62,1.40999999999997,1,"infant vocs"
"2082",101,"10 months","individual syllable",910.585,911.015,0.42999999999995,1,"infant vocs"
"2083",101,"10 months","individual syllable",960.1,960.98,0.879999999999995,1,"infant vocs"
"2084",101,"10 months","individual syllable",983.16,983.7,0.540000000000077,1,"infant vocs"
